time,seconds_elapsed,z,y,x
1760471336350071800,2.82207177734375,-1.058441162109375,-0.6937103271484375,-0.742431640625
1760471336360034800,2.832034912109375,-0.98992919921875,-0.6010284423828125,-0.612152099609375
1760471336369996800,2.841996826171875,-0.9172821044921875,-0.5370941162109375,-0.5312652587890625
1760471336379958800,2.851958740234375,-0.8568878173828125,-0.5032958984375,-0.4898529052734375
1760471336389921000,2.861921142578125,-0.81121826171875,-0.4891204833984375,-0.48443603515625
1760471336399882800,2.8718828125,-0.771331787109375,-0.4862213134765625,-0.4863739013671875
1760471336409845000,2.881844970703125,-0.7422332763671875,-0.483001708984375,-0.476104736328125
1760471336419807000,2.891806884765625,-0.7337646484375,-0.4814910888671875,-0.4583892822265625
1760471336429770000,2.90177001953125,-0.7375335693359375,-0.4755706787109375,-0.4368133544921875
1760471336439731700,2.911731689453125,-0.751312255859375,-0.45361328125,-0.3990936279296875
1760471336449694000,2.92169384765625,-0.7768096923828125,-0.4296875,-0.340423583984375
1760471336459656000,2.931656005859375,-0.798675537109375,-0.3941650390625,-0.285675048828125
1760471336469618000,2.941617919921875,-0.8202972412109375,-0.3638153076171875,-0.2390594482421875
1760471336479580000,2.951579833984375,-0.8393402099609375,-0.340087890625,-0.2111053466796875
1760471336489543000,2.96154296875,-0.839385986328125,-0.32293701171875,-0.1919097900390625
1760471336499505000,2.9715048828125,-0.825836181640625,-0.31390380859375,-0.180572509765625
1760471336509467000,2.981466796875,-0.80072021484375,-0.323211669921875,-0.188232421875
1760471336519428900,2.991428955078125,-0.7761077880859375,-0.351165771484375,-0.2406768798828125
1760471336529390800,3.001390869140625,-0.758453369140625,-0.4011688232421875,-0.317535400390625
1760471336539352800,3.011352783203125,-0.753662109375,-0.4489288330078125,-0.373321533203125
1760471336549315000,3.021315185546875,-0.7757415771484375,-0.4721221923828125,-0.39581298828125
1760471336559278000,3.031278076171875,-0.809478759765625,-0.46527099609375,-0.385589599609375
1760471336569239800,3.04123974609375,-0.8378448486328125,-0.448211669921875,-0.3517913818359375
1760471336579202000,3.0512021484375,-0.8556365966796875,-0.42633056640625,-0.3172607421875
1760471336589164000,3.0611640625,-0.860687255859375,-0.4037017822265625,-0.2899932861328125
1760471336599125800,3.071125732421875,-0.857025146484375,-0.3979339599609375,-0.287109375
1760471336609088000,3.081087890625,-0.8530120849609375,-0.4176483154296875,-0.3109588623046875
1760471336619051000,3.091051025390625,-0.8494720458984375,-0.451141357421875,-0.3541107177734375
1760471336629012700,3.1010126953125,-0.8550872802734375,-0.479095458984375,-0.3946075439453125
1760471336638975000,3.11097509765625,-0.865203857421875,-0.5019378662109375,-0.438812255859375
1760471336648937000,3.12093701171875,-0.87255859375,-0.5252532958984375,-0.4903564453125
1760471336658899000,3.13089892578125,-0.891448974609375,-0.5492706298828125,-0.5241241455078125
1760471336668861000,3.14086083984375,-0.931915283203125,-0.5688629150390625,-0.5340118408203125
1760471336678823000,3.150822998046875,-0.976043701171875,-0.5704803466796875,-0.515228271484375
1760471336688785700,3.16078564453125,-0.999725341796875,-0.5322723388671875,-0.4791259765625
1760471336698748000,3.170747802734375,-0.999969482421875,-0.479156494140625,-0.420166015625
1760471336708710000,3.1807099609375,-0.976043701171875,-0.43341064453125,-0.3623809814453125
1760471336718672000,3.190671875,-0.9380340576171875,-0.400360107421875,-0.33953857421875
1760471336728633900,3.2006337890625,-0.9059906005859375,-0.395538330078125,-0.3236083984375
1760471336738595800,3.210595947265625,-0.8798675537109375,-0.401947021484375,-0.31182861328125
1760471336748557800,3.220557861328125,-0.8638763427734375,-0.4003143310546875,-0.3184356689453125
1760471336758520800,3.230520751953125,-0.8595428466796875,-0.407012939453125,-0.3226776123046875
1760471336768482800,3.24048291015625,-0.85772705078125,-0.4110107421875,-0.3187713623046875
1760471336778445000,3.250445068359375,-0.860382080078125,-0.4026947021484375,-0.3093414306640625
1760471336788406800,3.26040673828125,-0.86407470703125,-0.4045257568359375,-0.3098907470703125
1760471336798369000,3.270369140625,-0.8735809326171875,-0.4116973876953125,-0.309051513671875
1760471336808331000,3.2803310546875,-0.88653564453125,-0.4175567626953125,-0.2975311279296875
1760471336818293800,3.290293701171875,-0.8871002197265625,-0.402923583984375,-0.294952392578125
1760471336828256000,3.300256103515625,-0.8772735595703125,-0.38177490234375,-0.2957000732421875
1760471336838218000,3.310218017578125,-0.86376953125,-0.374786376953125,-0.2992401123046875
1760471336848179700,3.3201796875,-0.845458984375,-0.384429931640625,-0.3023223876953125
1760471336858142000,3.330141845703125,-0.8405303955078125,-0.40594482421875,-0.3102874755859375
1760471336868104000,3.34010400390625,-0.846710205078125,-0.438751220703125,-0.3279876708984375
1760471336878066000,3.35006591796875,-0.850494384765625,-0.458831787109375,-0.3471527099609375
1760471336888029000,3.36002880859375,-0.8573455810546875,-0.46826171875,-0.3553314208984375
1760471336897991000,3.369990966796875,-0.857818603515625,-0.47357177734375,-0.37347412109375
1760471336907953000,3.379952880859375,-0.855682373046875,-0.4791412353515625,-0.39971923828125
1760471336917915000,3.389914794921875,-0.8603668212890625,-0.498291015625,-0.4148712158203125
1760471336927876900,3.399876953125,-0.878509521484375,-0.5296783447265625,-0.4295654296875
