time,seconds_elapsed,z,y,x
1760471333570624500,0.04262451171875,-0.006512545980513096,-0.13720591366291046,-0.06301664561033249
1760471333580587500,0.05258740234375,0.005073802545666695,-0.11032210290431976,-0.10149985551834106
1760471333590549500,0.062549560546875,0.00545961270108819,-0.10819239169359207,-0.09760813415050507
1760471333600511500,0.072511474609375,0.00044434797018766403,-0.11024355888366699,-0.06678390502929688
1760471333610473700,0.0824736328125,-0.004732038360089064,-0.08398958295583725,-0.030614182353019714
1760471333620435500,0.092435546875,-0.012208329513669014,-0.02777237817645073,0.0011530676856637
1760471333630398500,0.1023984375,-0.018382197245955467,-0.008041340857744217,0.025989150628447533
1760471333640360700,0.112360595703125,-0.008985234424471855,-0.010930071584880352,0.035336315631866455
1760471333650322400,0.122322509765625,-0.0001757959253154695,-0.022043142467737198,0.03835060074925423
1760471333660284400,0.132284423828125,0.003684455994516611,-0.049034811556339264,0.04142202436923981
1760471333670246700,0.14224658203125,0.001714419573545456,-0.0584321990609169,0.03673088550567627
1760471333680209700,0.152209716796875,-0.004866784438490868,-0.07041722536087036,0.012416490353643894
1760471333690171400,0.16217138671875,-0.004079224541783333,-0.07180329412221909,-0.029710201546549797
1760471333700133600,0.172133544921875,0.006311630830168724,-0.0611618347465992,-0.07500790804624557
1760471333710095600,0.182095703125,0.009136566892266273,-0.04263407737016678,-0.1035822331905365
1760471333720057600,0.1920576171875,0.011826093308627605,-0.05012048780918121,-0.11784213036298752
1760471333730020600,0.2020205078125,0.0113633181899786,-0.04922139272093773,-0.12561088800430298
1760471333739982600,0.211982666015625,0.008259138092398643,-0.0499524287879467,-0.12041879445314407
1760471333749944600,0.221944580078125,0.002121363300830126,-0.0488244965672493,-0.10311238467693329
1760471333759906600,0.231906494140625,-0.00603723106905818,-0.02711920253932476,-0.07592576742172241
1760471333769868500,0.24186865234375,-0.009122248739004135,-0.0001433286815881729,-0.05171216279268265
1760471333779831300,0.251831298828125,-0.007584540173411369,0.02142534777522087,-0.03996895253658295
1760471333789793500,0.26179345703125,-0.00651282723993063,0.030804485082626343,-0.03584437817335129
1760471333799755500,0.271755615234375,-0.0053024208173155785,0.03464742749929428,-0.04607198014855385
1760471333809717500,0.281717529296875,-0.004528757184743881,0.04320034012198448,-0.06616663187742233
1760471333819679500,0.291679443359375,-0.008443870581686497,0.029007025063037872,-0.09659511595964432
1760471333829642500,0.301642578125,-0.007567217107862234,0.0010445257648825645,-0.13402076065540314
1760471333839604700,0.311604736328125,0.0009575617732480168,-0.007361209485679865,-0.17819835245609283
1760471333849566500,0.32156640625,-0.00012739503290504217,-0.004979991354048252,-0.2158936709165573
1760471333859528400,0.331528564453125,-0.03815893083810806,-0.08167077600955963,-0.2917940318584442
1760471333869490700,0.34149072265625,-0.01574697531759739,-0.14496104419231415,-0.3390088677406311
1760471333879452400,0.351452392578125,0.004785197786986828,-0.1559567004442215,-0.36103853583335876
1760471333889415400,0.36141552734375,0.004581522196531296,-0.14730167388916016,-0.3743637800216675
1760471333899377700,0.371377685546875,0.0013524391688406467,-0.10075467079877853,-0.3730204701423645
1760471333909339400,0.38133935546875,-0.00607659574598074,-0.0321032851934433,-0.3635249137878418
1760471333919301600,0.391301513671875,-0.013976596295833588,0.013991503044962883,-0.3465845584869385
1760471333929263600,0.401263671875,-0.013700280338525772,0.0473276749253273,-0.32030153274536133
1760471333939226600,0.4112265625,-0.013988434337079525,0.0715041235089302,-0.3005369007587433
1760471333949188400,0.421188232421875,-0.016060682013630867,0.08355052769184113,-0.29425299167633057
1760471333959150600,0.431150634765625,-0.022608064115047455,0.09343831241130829,-0.3114631474018097
1760471333969112600,0.441112548828125,-0.02196049503982067,0.06339645385742188,-0.3509258031845093
1760471333979074600,0.451074462890625,-0.01274702325463295,0.030919471755623817,-0.40131598711013794
1760471333989037600,0.46103759765625,-0.002008696785196662,0.021267514675855637,-0.44805121421813965
1760471333998999600,0.47099951171875,0.0007631212938576937,0.03223414719104767,-0.4869632124900818
1760471334008961500,0.48096142578125,-0.005375908687710762,0.038588810712099075,-0.5123199224472046
1760471334018923500,0.490923583984375,-0.005254735238850117,0.024805355817079544,-0.5323780179023743
1760471334028885500,0.500885498046875,-0.004925792571157217,0.0015668678097426891,-0.5334687232971191
1760471334038848500,0.5108486328125,0.0012183865765109658,0.010695118457078934,-0.5239633917808533
1760471334048810500,0.520810546875,0.001638043555431068,0.03944937512278557,-0.503484308719635
1760471334058772500,0.5307724609375,0.005600560922175646,0.0782465711236,-0.4811707139015198
1760471334068734500,0.540734375,-0.0010653334902599454,0.09574826806783676,-0.4682958424091339
1760471334078696400,0.550696533203125,-0.013394171372056007,0.12049169838428497,-0.46771952509880066
1760471334088659500,0.560659423828125,-0.022418610751628876,0.12492309510707855,-0.47060078382492065
1760471334098621700,0.57062158203125,-0.021227113902568817,0.10502474755048752,-0.48733049631118774
1760471334108583400,0.58058349609375,-0.016146909445524216,0.08642710745334625,-0.5260348320007324
1760471334118545400,0.59054541015625,-0.014387093484401703,0.09803982079029083,-0.5883885025978088
1760471334128507600,0.600507568359375,-0.013881050050258636,0.1006648913025856,-0.6537402868270874
1760471334138470400,0.610470458984375,-0.01943720318377018,0.07995001971721649,-0.7184149026870728
1760471334148432400,0.620432373046875,-0.032486218959093094,0.07135152071714401,-0.7984193563461304
1760471334158394600,0.63039453125,-0.04291941970586777,0.09958954900503159,-0.9065607786178589
1760471334168356400,0.6403564453125,-0.04013882577419281,0.15153761208057404,-1.0599017143249512
